agency_cd	site_no	datetime	tz_cd	211112_00060	211112_00060_cd
5s	15s	20d	6s	14n	10s
USGS	07094500	2017-06-13 05:45	MDT	3540	A
USGS	07094500	2017-06-13 06:00	MDT	3540	A
USGS	07094500	2017-06-13 06:15	MDT	3550	A
USGS	07094500	2017-06-13 06:30	MDT	3550	A
USGS	07094500	2017-06-13 06:45	MDT	3550	A
USGS	07094500	2017-06-13 07:00	MDT	3560	A
USGS	07094500	2017-06-13 07:15	MDT	3570	A
USGS	07094500	2017-06-13 07:30	MDT	3570	A
USGS	07094500	2017-06-13 07:45	MDT	3580	A
USGS	07094500	2017-06-13 08:00	MDT	3590	A
USGS	07094500	2017-06-13 08:15	MDT	3590	A
USGS	07094500	2017-06-13 08:30	MDT	3600	A
USGS	07094500	2017-06-13 08:45	MDT	3600	A
USGS	07094500	2017-06-13 09:00	MDT	3610	A
USGS	07094500	2017-06-13 09:15	MDT	3620	A
USGS	07094500	2017-06-13 09:30	MDT	3620	A
USGS	07094500	2017-06-13 09:45	MDT	3620	A
USGS	07094500	2017-06-13 10:00	MDT	3630	A
USGS	07094500	2017-06-13 10:15	MDT	3630	A
USGS	07094500	2017-06-13 10:30	MDT	3630	A
USGS	07094500	2017-06-13 10:45	MDT	3630	A
USGS	07094500	2017-06-13 11:00	MDT	3630	A
USGS	07094500	2017-06-13 11:15	MDT	3630	A
USGS	07094500	2017-06-13 11:30	MDT	3630	A
USGS	07094500	2017-06-13 11:45	MDT	3630	A
USGS	07094500	2017-06-13 12:00	MDT	3630	A
USGS	07094500	2017-06-13 12:15	MDT	3630	A
USGS	07094500	2017-06-13 12:30	MDT	3640	A
USGS	07094500	2017-06-13 12:45	MDT	3640	A
USGS	07094500	2017-06-13 13:00	MDT	3640	A
USGS	07094500	2017-06-13 13:15	MDT	3630	A
USGS	07094500	2017-06-13 13:30	MDT	3630	A
USGS	07094500	2017-06-13 13:45	MDT	3630	A
USGS	07094500	2017-06-13 14:00	MDT	3630	A
USGS	07094500	2017-06-13 14:15	MDT	3630	A
USGS	07094500	2017-06-13 14:30	MDT	3630	A
USGS	07094500	2017-06-13 14:45	MDT	3620	A
USGS	07094500	2017-06-13 15:00	MDT	3620	A
USGS	07094500	2017-06-13 15:15	MDT	3620	A
USGS	07094500	2017-06-13 15:30	MDT	3620	A
USGS	07094500	2017-06-13 15:45	MDT	3610	A
USGS	07094500	2017-06-13 16:00	MDT	3610	A
USGS	07094500	2017-06-13 16:15	MDT	3600	A
USGS	07094500	2017-06-13 16:30	MDT	3590	A
USGS	07094500	2017-06-13 16:45	MDT	3590	A
USGS	07094500	2017-06-13 17:00	MDT	3580	A
USGS	07094500	2017-06-13 17:15	MDT	3580	A
USGS	07094500	2017-06-13 17:30	MDT	3570	A
USGS	07094500	2017-06-13 17:45	MDT	3560	A
USGS	07094500	2017-06-13 18:00	MDT	3550	A
USGS	07094500	2017-06-13 18:15	MDT	3550	A
USGS	07094500	2017-06-13 18:30	MDT	3540	A
USGS	07094500	2017-06-13 18:45	MDT	3530	A
USGS	07094500	2017-06-13 19:00	MDT	3520	A
USGS	07094500	2017-06-13 19:15	MDT	3520	A
USGS	07094500	2017-06-13 19:30	MDT	3510	A
USGS	07094500	2017-06-13 19:45	MDT	3500	A
USGS	07094500	2017-06-13 20:00	MDT	3500	A
USGS	07094500	2017-06-13 20:15	MDT	3480	A
USGS	07094500	2017-06-13 20:30	MDT	3470	A
USGS	07094500	2017-06-13 20:45	MDT	3470	A
USGS	07094500	2017-06-13 21:00	MDT	3460	A
USGS	07094500	2017-06-13 21:15	MDT	3450	A
USGS	07094500	2017-06-13 21:30	MDT	3450	A
USGS	07094500	2017-06-13 21:45	MDT	3450	A
USGS	07094500	2017-06-13 22:00	MDT	3450	A
USGS	07094500	2017-06-13 22:15	MDT	3440	A
USGS	07094500	2017-06-13 22:30	MDT	3440	A
USGS	07094500	2017-06-13 22:45	MDT	3430	A
USGS	07094500	2017-06-13 23:00	MDT	3430	A
USGS	07094500	2017-06-13 23:15	MDT	3430	A
USGS	07094500	2017-06-13 23:30	MDT	3410	A
USGS	07094500	2017-06-13 23:45	MDT	3410	A
USGS	07094500	2017-06-14 00:00	MDT	3400	A
USGS	07094500	2017-06-14 00:15	MDT	3400	A
USGS	07094500	2017-06-14 00:30	MDT	3400	A
USGS	07094500	2017-06-14 00:45	MDT	3390	A
USGS	07094500	2017-06-14 01:00	MDT	3390	A
USGS	07094500	2017-06-14 01:15	MDT	3390	A
USGS	07094500	2017-06-14 01:30	MDT	3380	A
USGS	07094500	2017-06-14 01:45	MDT	3380	A
USGS	07094500	2017-06-14 02:00	MDT	3370	A
USGS	07094500	2017-06-14 02:15	MDT	3370	A
USGS	07094500	2017-06-14 02:30	MDT	3360	A
USGS	07094500	2017-06-14 02:45	MDT	3360	A
USGS	07094500	2017-06-14 03:00	MDT	3340	A
USGS	07094500	2017-06-14 03:15	MDT	3340	A
USGS	07094500	2017-06-14 03:30	MDT	3340	A
USGS	07094500	2017-06-14 03:45	MDT	3340	A
USGS	07094500	2017-06-14 04:00	MDT	3340	A
USGS	07094500	2017-06-14 04:15	MDT	3340	A
USGS	07094500	2017-06-14 04:30	MDT	3360	A
USGS	07094500	2017-06-14 04:45	MDT	3360	A
USGS	07094500	2017-06-14 05:00	MDT	3370	A
USGS	07094500	2017-06-14 05:15	MDT	3380	A
USGS	07094500	2017-06-14 05:30	MDT	3380	A
USGS	07094500	2017-06-14 05:45	MDT	3390	A
USGS	07094500	2017-06-14 06:00	MDT	3400	A
USGS	07094500	2017-06-14 06:15	MDT	3410	A
USGS	07094500	2017-06-14 06:30	MDT	3430	A
USGS	07094500	2017-06-14 06:45	MDT	3450	A
USGS	07094500	2017-06-14 07:00	MDT	3460	A
USGS	07094500	2017-06-14 07:15	MDT	3470	A
USGS	07094500	2017-06-14 07:30	MDT	3500	A
USGS	07094500	2017-06-14 07:45	MDT	3510	A
USGS	07094500	2017-06-14 08:00	MDT	3530	A
USGS	07094500	2017-06-14 08:15	MDT	3550	A
USGS	07094500	2017-06-14 08:30	MDT	3560	A
USGS	07094500	2017-06-14 08:45	MDT	3570	A
USGS	07094500	2017-06-14 09:00	MDT	3580	A
USGS	07094500	2017-06-14 09:15	MDT	3580	A
USGS	07094500	2017-06-14 09:30	MDT	3590	A
USGS	07094500	2017-06-14 09:45	MDT	3590	A
USGS	07094500	2017-06-14 10:00	MDT	3590	A
USGS	07094500	2017-06-14 10:15	MDT	3590	A
USGS	07094500	2017-06-14 10:30	MDT	3590	A
USGS	07094500	2017-06-14 10:45	MDT	3580	A
USGS	07094500	2017-06-14 11:00	MDT	3580	A
USGS	07094500	2017-06-14 11:15	MDT	3580	A
USGS	07094500	2017-06-14 11:30	MDT	3580	A
USGS	07094500	2017-06-14 11:45	MDT	3580	A
USGS	07094500	2017-06-14 12:00	MDT	3570	A
USGS	07094500	2017-06-14 12:15	MDT	3560	A
USGS	07094500	2017-06-14 12:30	MDT	3560	A
USGS	07094500	2017-06-14 12:45	MDT	3550	A
USGS	07094500	2017-06-14 13:00	MDT	3550	A
USGS	07094500	2017-06-14 13:15	MDT	3550	A
USGS	07094500	2017-06-14 13:30	MDT	3540	A
USGS	07094500	2017-06-14 13:45	MDT	3540	A
USGS	07094500	2017-06-14 14:00	MDT	3540	A
USGS	07094500	2017-06-14 14:15	MDT	3530	A
USGS	07094500	2017-06-14 14:30	MDT	3520	A
USGS	07094500	2017-06-14 14:45	MDT	3510	A
USGS	07094500	2017-06-14 15:00	MDT	3510	A
USGS	07094500	2017-06-14 15:15	MDT	3510	A
USGS	07094500	2017-06-14 15:30	MDT	3500	A
USGS	07094500	2017-06-14 15:45	MDT	3500	A
USGS	07094500	2017-06-14 16:00	MDT	3490	A
USGS	07094500	2017-06-14 16:15	MDT	3480	A
USGS	07094500	2017-06-14 16:30	MDT	3470	A
USGS	07094500	2017-06-14 16:45	MDT	3470	A
USGS	07094500	2017-06-14 17:00	MDT	3460	A
USGS	07094500	2017-06-14 17:15	MDT	3460	A
USGS	07094500	2017-06-14 17:30	MDT	3450	A
USGS	07094500	2017-06-14 17:45	MDT	3450	A
USGS	07094500	2017-06-14 18:00	MDT	3450	A
USGS	07094500	2017-06-14 18:15	MDT	3440	A
USGS	07094500	2017-06-14 18:30	MDT	3430	A
USGS	07094500	2017-06-14 18:45	MDT	3410	A
USGS	07094500	2017-06-14 19:00	MDT	3400	A
USGS	07094500	2017-06-14 19:15	MDT	3390	A
USGS	07094500	2017-06-14 19:30	MDT	3390	A
USGS	07094500	2017-06-14 19:45	MDT	3380	A
USGS	07094500	2017-06-14 20:00	MDT	3370	A
USGS	07094500	2017-06-14 20:15	MDT	3360	A
USGS	07094500	2017-06-14 20:30	MDT	3360	A
USGS	07094500	2017-06-14 20:45	MDT	3340	A
USGS	07094500	2017-06-14 21:00	MDT	3330	A
USGS	07094500	2017-06-14 21:15	MDT	3330	A
USGS	07094500	2017-06-14 21:30	MDT	3320	A
USGS	07094500	2017-06-14 21:45	MDT	3320	A
USGS	07094500	2017-06-14 22:00	MDT	3310	A
USGS	07094500	2017-06-14 22:15	MDT	3300	A
USGS	07094500	2017-06-14 22:30	MDT	3300	A
USGS	07094500	2017-06-14 22:45	MDT	3300	A
USGS	07094500	2017-06-14 23:00	MDT	3290	A
USGS	07094500	2017-06-14 23:15	MDT	3290	A
USGS	07094500	2017-06-14 23:30	MDT	3290	A
USGS	07094500	2017-06-14 23:45	MDT	3280	A
USGS	07094500	2017-06-15 00:00	MDT	3280	A
USGS	07094500	2017-06-15 00:15	MDT	3260	A
USGS	07094500	2017-06-15 00:30	MDT	3260	A
USGS	07094500	2017-06-15 00:45	MDT	3260	A
USGS	07094500	2017-06-15 01:00	MDT	3250	A
USGS	07094500	2017-06-15 01:15	MDT	3250	A
USGS	07094500	2017-06-15 01:30	MDT	3250	A
USGS	07094500	2017-06-15 01:45	MDT	3240	A
USGS	07094500	2017-06-15 02:00	MDT	3240	A
USGS	07094500	2017-06-15 02:15	MDT	3240	A
USGS	07094500	2017-06-15 02:30	MDT	3240	A
USGS	07094500	2017-06-15 02:45	MDT	3230	A
USGS	07094500	2017-06-15 03:00	MDT	3230	A
USGS	07094500	2017-06-15 03:15	MDT	3230	A
USGS	07094500	2017-06-15 03:30	MDT	3230	A
USGS	07094500	2017-06-15 03:45	MDT	3230	A
USGS	07094500	2017-06-15 04:00	MDT	3230	A
USGS	07094500	2017-06-15 04:15	MDT	3220	A
USGS	07094500	2017-06-15 04:30	MDT	3220	A
USGS	07094500	2017-06-15 04:45	MDT	3220	A
USGS	07094500	2017-06-15 05:00	MDT	3220	A
USGS	07094500	2017-06-15 05:15	MDT	3220	A
USGS	07094500	2017-06-15 05:30	MDT	3230	A
USGS	07094500	2017-06-15 05:45	MDT	3230	A
USGS	07094500	2017-06-15 06:00	MDT	3230	A
USGS	07094500	2017-06-15 06:15	MDT	3230	A
USGS	07094500	2017-06-15 06:30	MDT	3230	A
USGS	07094500	2017-06-15 06:45	MDT	3240	A
USGS	07094500	2017-06-15 07:00	MDT	3240	A
USGS	07094500	2017-06-15 07:15	MDT	3240	A
USGS	07094500	2017-06-15 07:30	MDT	3240	A
USGS	07094500	2017-06-15 07:45	MDT	3230	A
USGS	07094500	2017-06-15 08:00	MDT	3220	A
USGS	07094500	2017-06-15 08:15	MDT	3210	A
USGS	07094500	2017-06-15 08:30	MDT	3200	A
USGS	07094500	2017-06-15 08:45	MDT	3170	A
USGS	07094500	2017-06-15 09:00	MDT	3150	A
USGS	07094500	2017-06-15 09:15	MDT	3130	A
USGS	07094500	2017-06-15 09:30	MDT	3100	A
USGS	07094500	2017-06-15 09:45	MDT	3090	A
USGS	07094500	2017-06-15 10:00	MDT	3070	A
USGS	07094500	2017-06-15 10:15	MDT	3060	A
USGS	07094500	2017-06-15 10:30	MDT	3040	A
USGS	07094500	2017-06-15 10:45	MDT	3010	A
USGS	07094500	2017-06-15 11:00	MDT	2990	A
USGS	07094500	2017-06-15 11:15	MDT	2970	A
USGS	07094500	2017-06-15 11:30	MDT	2950	A
USGS	07094500	2017-06-15 11:45	MDT	2920	A
USGS	07094500	2017-06-15 12:00	MDT	2900	A
USGS	07094500	2017-06-15 12:15	MDT	2880	A
USGS	07094500	2017-06-15 12:30	MDT	2860	A
USGS	07094500	2017-06-15 12:45	MDT	2840	A
USGS	07094500	2017-06-15 13:00	MDT	2830	A
USGS	07094500	2017-06-15 13:15	MDT	2820	A
USGS	07094500	2017-06-15 13:30	MDT	2810	A
USGS	07094500	2017-06-15 13:45	MDT	2810	A
USGS	07094500	2017-06-15 14:00	MDT	2810	A
USGS	07094500	2017-06-15 14:15	MDT	2810	A
USGS	07094500	2017-06-15 14:30	MDT	2810	A
USGS	07094500	2017-06-15 14:45	MDT	2810	A
USGS	07094500	2017-06-15 15:00	MDT	2810	A
USGS	07094500	2017-06-15 15:15	MDT	2810	A
USGS	07094500	2017-06-15 15:30	MDT	2810	A
USGS	07094500	2017-06-15 15:45	MDT	2810	A
USGS	07094500	2017-06-15 16:00	MDT	2800	A
USGS	07094500	2017-06-15 16:15	MDT	2800	A
USGS	07094500	2017-06-15 16:30	MDT	2800	A
USGS	07094500	2017-06-15 16:45	MDT	2800	A
USGS	07094500	2017-06-15 17:00	MDT	2800	A
USGS	07094500	2017-06-15 17:15	MDT	2790	A
USGS	07094500	2017-06-15 17:30	MDT	2790	A
USGS	07094500	2017-06-15 17:45	MDT	2790	A
USGS	07094500	2017-06-15 18:00	MDT	2780	A
USGS	07094500	2017-06-15 18:15	MDT	2780	A
USGS	07094500	2017-06-15 18:30	MDT	2770	A
USGS	07094500	2017-06-15 18:45	MDT	2770	A
USGS	07094500	2017-06-15 19:00	MDT	2760	A
USGS	07094500	2017-06-15 19:15	MDT	2760	A
USGS	07094500	2017-06-15 19:30	MDT	2740	A
USGS	07094500	2017-06-15 19:45	MDT	2730	A
USGS	07094500	2017-06-15 20:00	MDT	2730	A
USGS	07094500	2017-06-15 20:15	MDT	2720	A
USGS	07094500	2017-06-15 20:30	MDT	2720	A
USGS	07094500	2017-06-15 20:45	MDT	2720	A
USGS	07094500	2017-06-15 21:00	MDT	2710	A
USGS	07094500	2017-06-15 21:15	MDT	2710	A
USGS	07094500	2017-06-15 21:30	MDT	2700	A
USGS	07094500	2017-06-15 21:45	MDT	2690	A
USGS	07094500	2017-06-15 22:00	MDT	2690	A
USGS	07094500	2017-06-15 22:15	MDT	2680	A
USGS	07094500	2017-06-15 22:30	MDT	2680	A
USGS	07094500	2017-06-15 22:45	MDT	2670	A
USGS	07094500	2017-06-15 23:00	MDT	2670	A
USGS	07094500	2017-06-15 23:15	MDT	2670	A
USGS	07094500	2017-06-15 23:30	MDT	2660	A
USGS	07094500	2017-06-15 23:45	MDT	2660	A
USGS	07094500	2017-06-16 00:00	MDT	2660	A
USGS	07094500	2017-06-16 00:15	MDT	2660	A
USGS	07094500	2017-06-16 00:30	MDT	2640	A
USGS	07094500	2017-06-16 00:45	MDT	2640	A
USGS	07094500	2017-06-16 01:00	MDT	2640	A
USGS	07094500	2017-06-16 01:15	MDT	2630	A
USGS	07094500	2017-06-16 01:30	MDT	2630	A
USGS	07094500	2017-06-16 01:45	MDT	2630	A
USGS	07094500	2017-06-16 02:00	MDT	2620	A
USGS	07094500	2017-06-16 02:15	MDT	2620	A
USGS	07094500	2017-06-16 02:30	MDT	2620	A
USGS	07094500	2017-06-16 02:45	MDT	2620	A
USGS	07094500	2017-06-16 03:00	MDT	2620	A
USGS	07094500	2017-06-16 03:15	MDT	2620	A
USGS	07094500	2017-06-16 03:30	MDT	2620	A
USGS	07094500	2017-06-16 03:45	MDT	2620	A
USGS	07094500	2017-06-16 04:00	MDT	2620	A
USGS	07094500	2017-06-16 04:15	MDT	2630	A
USGS	07094500	2017-06-16 04:30	MDT	2660	A
USGS	07094500	2017-06-16 04:45	MDT	2670	A
USGS	07094500	2017-06-16 05:00	MDT	2700	A
USGS	07094500	2017-06-16 05:15	MDT	2720	A
USGS	07094500	2017-06-16 05:30	MDT	2740	A
USGS	07094500	2017-06-16 05:45	MDT	2770	A
USGS	07094500	2017-06-16 06:00	MDT	2780	A
USGS	07094500	2017-06-16 06:15	MDT	2800	A
USGS	07094500	2017-06-16 06:30	MDT	2810	A
USGS	07094500	2017-06-16 06:45	MDT	2820	A
USGS	07094500	2017-06-16 07:00	MDT	2830	A
USGS	07094500	2017-06-16 07:15	MDT	2840	A
USGS	07094500	2017-06-16 07:30	MDT	2840	A
USGS	07094500	2017-06-16 07:45	MDT	2860	A
USGS	07094500	2017-06-16 08:00	MDT	2870	A
USGS	07094500	2017-06-16 08:15	MDT	2880	A
USGS	07094500	2017-06-16 08:30	MDT	2890	A
USGS	07094500	2017-06-16 08:45	MDT	2900	A
USGS	07094500	2017-06-16 10:00	MDT	2930	A
USGS	07094500	2017-06-16 10:15	MDT	2950	A
USGS	07094500	2017-06-16 10:30	MDT	2960	A
USGS	07094500	2017-06-16 10:45	MDT	2970	A
USGS	07094500	2017-06-16 11:00	MDT	2970	A
USGS	07094500	2017-06-16 11:15	MDT	2980	A
USGS	07094500	2017-06-16 11:30	MDT	2980	A
USGS	07094500	2017-06-16 11:45	MDT	2990	A
USGS	07094500	2017-06-16 12:00	MDT	2990	A
USGS	07094500	2017-06-16 12:15	MDT	2990	A
USGS	07094500	2017-06-16 12:30	MDT	2990	A
USGS	07094500	2017-06-16 12:45	MDT	3000	A
USGS	07094500	2017-06-16 13:00	MDT	3000	A
USGS	07094500	2017-06-16 13:15	MDT	3000	A
USGS	07094500	2017-06-16 13:30	MDT	3010	A
USGS	07094500	2017-06-16 13:45	MDT	3010	A
USGS	07094500	2017-06-16 14:00	MDT	3010	A
USGS	07094500	2017-06-16 14:15	MDT	3010	A
USGS	07094500	2017-06-16 14:30	MDT	3010	A
USGS	07094500	2017-06-16 14:45	MDT	3010	A
USGS	07094500	2017-06-16 15:00	MDT	3020	A
USGS	07094500	2017-06-16 15:15	MDT	3020	A
USGS	07094500	2017-06-16 15:30	MDT	3020	A
USGS	07094500	2017-06-16 15:45	MDT	3020	A
USGS	07094500	2017-06-16 16:00	MDT	3020	A
USGS	07094500	2017-06-16 16:15	MDT	3020	A
USGS	07094500	2017-06-16 16:30	MDT	3020	A
USGS	07094500	2017-06-16 16:45	MDT	3010	A
USGS	07094500	2017-06-16 17:00	MDT	3010	A
USGS	07094500	2017-06-16 17:15	MDT	3010	A
USGS	07094500	2017-06-16 17:30	MDT	3010	A
USGS	07094500	2017-06-16 17:45	MDT	3010	A
USGS	07094500	2017-06-16 18:00	MDT	3010	A
USGS	07094500	2017-06-16 18:15	MDT	3010	A
USGS	07094500	2017-06-16 18:30	MDT	3000	A
USGS	07094500	2017-06-16 18:45	MDT	3000	A
USGS	07094500	2017-06-16 19:00	MDT	2990	A
USGS	07094500	2017-06-16 19:15	MDT	2990	A
USGS	07094500	2017-06-16 19:30	MDT	2980	A
USGS	07094500	2017-06-16 19:45	MDT	2980	A
USGS	07094500	2017-06-16 20:00	MDT	2980	A
USGS	07094500	2017-06-16 20:15	MDT	2970	A
USGS	07094500	2017-06-16 20:30	MDT	2970	A
USGS	07094500	2017-06-16 20:45	MDT	2960	A
USGS	07094500	2017-06-16 21:00	MDT	2950	A
USGS	07094500	2017-06-16 21:15	MDT	2950	A
USGS	07094500	2017-06-16 21:30	MDT	2950	A
USGS	07094500	2017-06-16 21:45	MDT	2930	A
USGS	07094500	2017-06-16 22:00	MDT	2930	A
USGS	07094500	2017-06-16 22:15	MDT	2920	A
USGS	07094500	2017-06-16 22:30	MDT	2920	A
USGS	07094500	2017-06-16 22:45	MDT	2910	A
USGS	07094500	2017-06-16 23:00	MDT	2910	A
USGS	07094500	2017-06-16 23:15	MDT	2900	A
USGS	07094500	2017-06-16 23:30	MDT	2900	A
USGS	07094500	2017-06-16 23:45	MDT	2890	A
USGS	07094500	2017-06-17 00:00	MDT	2890	A
USGS	07094500	2017-06-17 00:15	MDT	2890	A
USGS	07094500	2017-06-17 00:30	MDT	2890	A
USGS	07094500	2017-06-17 00:45	MDT	2890	A
USGS	07094500	2017-06-17 01:00	MDT	2890	A
USGS	07094500	2017-06-17 01:15	MDT	2890	A
USGS	07094500	2017-06-17 01:30	MDT	2880	A
USGS	07094500	2017-06-17 01:45	MDT	2880	A
USGS	07094500	2017-06-17 02:00	MDT	2890	A
USGS	07094500	2017-06-17 02:15	MDT	2890	A
USGS	07094500	2017-06-17 02:30	MDT	2900	A
USGS	07094500	2017-06-17 02:45	MDT	2910	A
USGS	07094500	2017-06-17 03:00	MDT	2920	A
USGS	07094500	2017-06-17 03:15	MDT	2930	A
USGS	07094500	2017-06-17 03:30	MDT	2950	A
USGS	07094500	2017-06-17 03:45	MDT	2960	A
USGS	07094500	2017-06-17 04:00	MDT	2970	A
USGS	07094500	2017-06-17 04:15	MDT	2970	A
USGS	07094500	2017-06-17 04:30	MDT	2980	A
USGS	07094500	2017-06-17 04:45	MDT	2980	A
USGS	07094500	2017-06-17 05:00	MDT	2980	A
USGS	07094500	2017-06-17 05:15	MDT	2980	A
USGS	07094500	2017-06-17 05:30	MDT	2990	A
USGS	07094500	2017-06-17 05:45	MDT	3000	A
USGS	07094500	2017-06-17 06:00	MDT	3010	A
USGS	07094500	2017-06-17 06:15	MDT	3010	A
USGS	07094500	2017-06-17 06:30	MDT	3020	A
USGS	07094500	2017-06-17 06:45	MDT	3040	A
USGS	07094500	2017-06-17 07:00	MDT	3050	A
USGS	07094500	2017-06-17 07:15	MDT	3060	A
USGS	07094500	2017-06-17 07:30	MDT	3070	A
USGS	07094500	2017-06-17 07:45	MDT	3070	A
USGS	07094500	2017-06-17 08:00	MDT	3080	A
USGS	07094500	2017-06-17 08:15	MDT	3100	A
USGS	07094500	2017-06-17 08:30	MDT	3120	A
USGS	07094500	2017-06-17 08:45	MDT	3120	A
USGS	07094500	2017-06-17 09:00	MDT	3140	A
USGS	07094500	2017-06-17 09:15	MDT	3150	A
USGS	07094500	2017-06-17 09:30	MDT	3160	A
USGS	07094500	2017-06-17 09:45	MDT	3160	A
USGS	07094500	2017-06-17 10:00	MDT	3170	A
USGS	07094500	2017-06-17 10:15	MDT	3200	A
USGS	07094500	2017-06-17 10:30	MDT	3210	A
USGS	07094500	2017-06-17 10:45	MDT	3210	A
USGS	07094500	2017-06-17 11:00	MDT	3220	A
USGS	07094500	2017-06-17 11:15	MDT	3230	A
USGS	07094500	2017-06-17 11:30	MDT	3240	A
USGS	07094500	2017-06-17 11:45	MDT	3250	A
USGS	07094500	2017-06-17 12:00	MDT	3250	A
USGS	07094500	2017-06-17 12:15	MDT	3260	A
USGS	07094500	2017-06-17 12:30	MDT	3260	A
USGS	07094500	2017-06-17 12:45	MDT	3260	A
USGS	07094500	2017-06-17 13:00	MDT	3280	A
USGS	07094500	2017-06-17 13:15	MDT	3290	A
USGS	07094500	2017-06-17 13:30	MDT	3290	A
USGS	07094500	2017-06-17 13:45	MDT	3300	A
USGS	07094500	2017-06-17 14:00	MDT	3300	A
USGS	07094500	2017-06-17 14:15	MDT	3300	A
USGS	07094500	2017-06-17 14:30	MDT	3300	A
USGS	07094500	2017-06-17 14:45	MDT	3310	A
USGS	07094500	2017-06-17 15:00	MDT	3310	A
USGS	07094500	2017-06-17 15:15	MDT	3310	A
USGS	07094500	2017-06-17 15:30	MDT	3310	A
USGS	07094500	2017-06-17 15:45	MDT	3310	A
USGS	07094500	2017-06-17 16:00	MDT	3310	A
USGS	07094500	2017-06-17 16:15	MDT	3310	A
USGS	07094500	2017-06-17 16:30	MDT	3300	A
USGS	07094500	2017-06-17 16:45	MDT	3300	A
USGS	07094500	2017-06-17 17:00	MDT	3300	A
USGS	07094500	2017-06-17 17:15	MDT	3300	A
USGS	07094500	2017-06-17 17:30	MDT	3290	A
USGS	07094500	2017-06-17 17:45	MDT	3290	A
USGS	07094500	2017-06-17 18:00	MDT	3290	A
USGS	07094500	2017-06-17 18:15	MDT	3280	A
USGS	07094500	2017-06-17 18:30	MDT	3280	A
USGS	07094500	2017-06-17 18:45	MDT	3260	A
USGS	07094500	2017-06-17 19:00	MDT	3260	A
USGS	07094500	2017-06-17 19:15	MDT	3250	A
USGS	07094500	2017-06-17 19:30	MDT	3250	A
USGS	07094500	2017-06-17 19:45	MDT	3240	A
USGS	07094500	2017-06-17 20:00	MDT	3230	A
USGS	07094500	2017-06-17 20:15	MDT	3230	A
USGS	07094500	2017-06-17 20:30	MDT	3220	A
USGS	07094500	2017-06-17 20:45	MDT	3220	A
USGS	07094500	2017-06-17 21:00	MDT	3210	A
USGS	07094500	2017-06-17 21:15	MDT	3210	A
USGS	07094500	2017-06-17 21:30	MDT	3200	A
USGS	07094500	2017-06-17 21:45	MDT	3180	A
USGS	07094500	2017-06-17 22:00	MDT	3180	A
USGS	07094500	2017-06-17 22:15	MDT	3170	A
USGS	07094500	2017-06-17 22:30	MDT	3170	A
USGS	07094500	2017-06-17 22:45	MDT	3160	A
USGS	07094500	2017-06-17 23:00	MDT	3160	A
USGS	07094500	2017-06-17 23:15	MDT	3160	A
USGS	07094500	2017-06-17 23:30	MDT	3150	A
USGS	07094500	2017-06-17 23:45	MDT	3150	A
USGS	07094500	2017-06-18 00:00	MDT	3140	A
USGS	07094500	2017-06-18 00:15	MDT	3140	A
USGS	07094500	2017-06-18 00:30	MDT	3130	A
USGS	07094500	2017-06-18 00:45	MDT	3130	A
USGS	07094500	2017-06-18 01:00	MDT	3120	A
USGS	07094500	2017-06-18 01:15	MDT	3120	A
USGS	07094500	2017-06-18 01:30	MDT	3120	A
USGS	07094500	2017-06-18 01:45	MDT	3120	A
USGS	07094500	2017-06-18 02:00	MDT	3120	A
USGS	07094500	2017-06-18 02:15	MDT	3120	A
USGS	07094500	2017-06-18 02:30	MDT	3120	A
USGS	07094500	2017-06-18 02:45	MDT	3120	A
USGS	07094500	2017-06-18 03:00	MDT	3120	A
USGS	07094500	2017-06-18 03:15	MDT	3120	A
USGS	07094500	2017-06-18 03:30	MDT	3120	A
USGS	07094500	2017-06-18 03:45	MDT	3130	A
USGS	07094500	2017-06-18 04:00	MDT	3140	A
USGS	07094500	2017-06-18 04:15	MDT	3160	A
USGS	07094500	2017-06-18 04:30	MDT	3180	A
USGS	07094500	2017-06-18 04:45	MDT	3210	A
USGS	07094500	2017-06-18 05:00	MDT	3250	A
USGS	07094500	2017-06-18 05:15	MDT	3280	A
USGS	07094500	2017-06-18 05:30	MDT	3310	A
USGS	07094500	2017-06-18 05:45	MDT	3360	A
USGS	07094500	2017-06-18 06:00	MDT	3390	A
USGS	07094500	2017-06-18 06:15	MDT	3440	A
USGS	07094500	2017-06-18 06:30	MDT	3470	A
USGS	07094500	2017-06-18 06:45	MDT	3510	A
USGS	07094500	2017-06-18 07:00	MDT	3550	A
USGS	07094500	2017-06-18 07:15	MDT	3580	A
USGS	07094500	2017-06-18 07:30	MDT	3620	A
USGS	07094500	2017-06-18 07:45	MDT	3640	A
USGS	07094500	2017-06-18 08:00	MDT	3670	A
USGS	07094500	2017-06-18 08:15	MDT	3690	A
USGS	07094500	2017-06-18 08:30	MDT	3710	A
USGS	07094500	2017-06-18 08:45	MDT	3720	A
USGS	07094500	2017-06-18 09:00	MDT	3740	A
USGS	07094500	2017-06-18 09:15	MDT	3750	A
USGS	07094500	2017-06-18 09:30	MDT	3770	A
USGS	07094500	2017-06-18 09:45	MDT	3780	A
USGS	07094500	2017-06-18 10:00	MDT	3790	A
USGS	07094500	2017-06-18 10:15	MDT	3810	A
USGS	07094500	2017-06-18 10:30	MDT	3820	A
USGS	07094500	2017-06-18 10:45	MDT	3830	A
USGS	07094500	2017-06-18 11:00	MDT	3840	A
